Loại hàng,Nhóm hàng(3 Cấp),Mã hàng,Mã vạch,Tên hàng,Thương hiệu,Giá bán,Giá vốn,Tồn kho,KH đặt,Dự kiến hết hàng,Tồn nhỏ nhất,Tồn lớn nhất,ĐVT,Mã ĐVT Cơ bản,Quy đổi,Thuộc tính,Mã HH Liên quan,"Hình ảnh (url1,url2...)",Trọng lượng,Đang kinh doanh,Được bán trực tiếp,Mô tả,Mẫu ghi chú,Vị trí,Hàng thành phần
Hàng hóa,Bát phanh,HH00590,,Bát phanh 155 vừa (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Máy phát,HH03020,,Máy phát 12V 4102 (không bơm) Golden (T),,0.0,"695,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Bát phanh,HH00589,,Bát phanh 155 vừa (H),,0.0,"25,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Máy phát,HH03019,,Máy phát 12V (không bơm dầu) (H),,0.0,"690,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Bát phanh,HH00588,,Bát phanh 155 vừa (A),,0.0,"31,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Máy phát,HH03018,,Máy phát 12V (có bơm dầu chữ H) (T),,0.0,"715,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Chưa xác định,HH00587,,Bao côn trước N485 (V),,0.0,"530,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Chưa xác định,HH03017,,Mảnh lừa hình vuông nối đầu bươm cao áo (P),,0.0,"20,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Chưa xác định,HH00586,,Bao côn trước N485 (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03016,,Mai ơ trước EQ153 (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai,HH00585,,Bánh răng visai comle 6700 19R Foton (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03015,,Mai ơ trước EQ140 (10 lỗ tắc kê) (P),,0.0,"650,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Chưa xác định,HH00584,,Bánh răng vi sai to 16R 1060 (T),,0.0,"109,000.0",1.0,0.0,0 ngày,0.0,0.0,bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03014,,Mai ơ trước EQ1052/1059/12 cạnh 6 ốc láp cao 130 (T),,0.0,"395,000.0",0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Chưa xác định,HH00583,,Bánh răng vi sai to 16R 1060 (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03013,,Mai ơ trước Dongfong 375 (10 tắc kê) (V),,0.0,"860,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai,HH00582,,Bánh răng vi sai EQ153 T.gỗ Foton (T),,0.0,"900,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03012,,Mai ơ trước Dongfong 375 (10 tắc kê) (P),,0.0,"750,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai,HH00581,,Bánh răng vi sai 6782 27R Zhong Zhou (T),,0.0,"585,000.0",1.0,0.0,0 ngày,0.0,0.0,bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03011,,Mai ơ trước 2 cầu (6 lỗ tắc kê) EQ240 (MP),,0.0,"860,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai,HH00580,,Bánh răng vi sai 6700 T.gỗ Liuseng (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03010,,Mai ơ trước 140 (8 tắc kê) (T),,0.0,"595,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai,HH00579,,Bánh răng vi sai 6700 19R T.gỗ Foton (T),,0.0,"350,000.0",1.0,0.0,0 ngày,0.0,0.0,bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03009,,Mai ơ trước 130 (P),,0.0,"130,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00578,,Bánh răng vi sai + thập Trường Hải 8T cầu bìa/cầu dầu 29R (T),,0.0,"1,895,000.0",1.0,0.0,0 ngày,0.0,0.0,bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03008,,Mai ơ sau TAB xanh mooc (T),,0.0,"880,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00577,,Bánh răng vi sai + thập Howo 27*8*22 có bạc đồng (V),,0.0,"880,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03007,,Mai ơ sau TAB xanh mooc (P),,0.0,"590,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00576,,Bánh răng vi sai + thập Howo 27*8*22 có bạc đồng (H),,0.0,"1,100,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03006,,Mai ơ sau EQ457 (10 ốc láp) (10 tắc kê) (P),,0.0,"1,030,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00575,,Bánh răng vi sai + thập Howo 26R 26R phi 27 không bạc đồng (V),,0.0,"630,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03005,,Mai ơ sau EQ457 (10 ốc láp) (10 tắc kê) (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00574,,Bánh răng vi sai + thập Howo 26R 26R phi 27 có bạc đồng (V),,0.0,"880,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03004,,Mai ơ sau EQ153 (8 lổ láp) (8 tắc kê) (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00573,,Bánh răng vi sai + thập Howo 26R 26R phi 24 (V),,"850,000.0","690,000.0",3.0,0.0,180 ngày,0.0,"9,999,999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03003,,Mai ơ sau EQ153 (10 tắc kê) (8 ốc láp) RIN Golden (T),,0.0,"1,085,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00572,,Bánh răng vi sai + thập Howo 26R 26R phi 24 (T),,0.0,"765,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03002,,Mai ơ sau EQ153 (10 tắc kê) (8 ốc láp) (V),,0.0,"675,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00571,,Bánh răng vi sai + thập Howo 26R 26R phi 24 (MP),,0.0,"730,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03001,,Mai ơ sau EQ153 (10 tắc kê) (8 ốc láp) (T),,0.0,"735,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00570,,Bánh răng vi sai + thập Howo 26*26*phi24 có bạc đồng (V),,0.0,"710,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH03000,,Mai ơ sau EQ153 (10 tắc kê) (8 ốc láp) (P),,0.0,"650,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00569,,Bánh răng vi sai + thập Howo 26*26*phi 24 không bạc (hộp đỏ) (T),,0.0,"895,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02999,,Mai ơ sau EQ153 (10 tắc kê) (8 ốc láp) (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00568,,Bánh răng vi sai + thập Howo 24*8*22 không bạc đồng (H),,0.0,"890,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02998,,Mai ơ sau EQ153 (10 tắc kê) (8 ốc láp) (H),,0.0,"675,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00567,,Bánh răng vi sai + thập EQ6700 19R hộp nhựa (V),,"350,000.0","327,000.0",3.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02997,,Mai ơ sau EQ145 (phi 135/140) (8 tắc kê) (MP),,0.0,"750,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00566,,Bánh răng vi sai + thập EQ6700 19R hộp nhựa (H),,0.0,"340,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02996,,Mai ơ sau EQ145 (8 lổ phi 135/140) (MP),,0.0,"719,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00565,,Bánh răng vi sai + thập EQ460 25 nuya (H),,0.0,"1,355,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02995,,Mai ơ sau EQ145 (8 lổ phi 135/140) (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00564,,Bánh răng vi sai + thập EQ457 34R giấy (T),,0.0,"1,289,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02994,,Mai ơ sau EQ1080 (12 ốc láp 12 C782) (6 tắc kê) (V),,0.0,"385,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00563,,Bánh răng vi sai + thập EQ153*9*14 (thùng gỗ) FOTON (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02993,,Mai ơ sau EQ1080 (12 ốc láp 12 C782) (6 tắc kê) (P),,0.0,"450,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00562,,Bánh răng vi sai + thập EQ153*9*14 (hộp đỏ) (V),,0.0,"880,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02992,,Mai ơ sau EQ1080 (12 ốc láp 12 C782) (6 tắc kê) (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00561,,Bánh răng vi sai + thập EQ153*9*14 (hộp đỏ) (T),,0.0,"995,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02991,,"Mai ơ sau BJ130 (6 lổ cao 16,5) (V)",,"400,000.0","270,000.0",5.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00560,,Bánh răng vi sai + thập EQ153 9*14*34 nuya thùng gổ (T),,0.0,"895,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02990,,"Mai ơ sau BJ130 (6 lổ cao 16,5) (M)",,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00559,,Bánh răng vi sai + thập EQ153 9*14*34 nuya thùng gổ (MP),,0.0,"930,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02989,,"Mai ơ sau BJ130 (6 lổ cao 15,5) (V)",,0.0,"280,000.0",1.0,0.0,0 ngày,0.0,0.0,cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00558,,Bánh răng vi sai + thập EQ153 9*14*34 hộp nhựa (V),,0.0,"980,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02988,,Mai ơ sau BJ1041/EQ1060/1050 mặt to (V),,0.0,"345,000.0",1.0,0.0,0 ngày,0.0,0.0,cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00557,,Bánh răng vi sai + thập EQ153 9*14*34 hộp nhựa (H),,0.0,"965,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02987,,Mai ơ sau BJ1041/EQ1060/1050 mặt to (T),,0.0,"485,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00556,,Bánh răng vi sai + thập EQ153 34R*10*16 hộp nhựa (V),,0.0,"1,000,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02986,,Mai ơ sau BJ1041/EQ1060/1050 mặt to (P),,0.0,"310,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00555,,Bánh răng vi sai + thập EQ153 34R*10*16 hộp nhựa (H),,0.0,"920,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02985,,Mai ơ sau BJ1041 100*125 cao 163 (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00554,,Bánh răng vi sai + thập EQ145 hộp nhựa đỏ (V),,0.0,"625,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02984,,Mai ơ sau BJ1028 (6 tắc kê) (T),,0.0,"285,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00553,,Bánh răng vi sai + thập EQ145 hộp nhựa đỏ (H),,0.0,"650,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02983,,Mai ơ sau BJ1028 (6 tắc kê) (P),,0.0,"290,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00552,,Bánh răng vi sai + thập EQ145 hộp gổ (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02982,,Mai ơ sau 145 GuanHeng RIN (T),GUANHENG,"1,200,000.0","955,000.0",3.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00551,,Bánh răng vi sai + thập EQ145 hộp gổ (H),,0.0,"680,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02981,,Mai ơ sau 1094 (8 tắc kê) (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00550,,Bánh răng vi sai + thập EQ145 (thùng gỗ) FOTON (M),,"750,000.0","625,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02980,,Mai ơ sau 100*120 BJ1052 Golden (T),,0.0,"495,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00549,,Bánh răng vi sai + thập EQ140*20R*20 nuya (V),,0.0,"650,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02979,,Mai ơ sau 100*120 BJ1052 8 lỗ láp 6 lỗ (V),,"400,000.0","230,000.0",12.0,0.0,365 ngày,0.0,"9,999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00548,,Bánh răng vi sai + thập EQ1060 19R hộp nhựa (V),,0.0,"515,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02978,,Mai ơ sau 100*120 1052 (T),,0.0,"295,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00547,,Bánh răng vi sai + thập EQ1060 19R hộp nhựa (P),,0.0,"590,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02977,,Mai ơ sau 100*120 1052 (P),,"400,000.0","280,000.0",4.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00546,,Bánh răng vi sai + thập EQ1060 19R hộp nhựa (H),,0.0,"425,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02976,,Mai ơ sau 100*120 1052 (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00545,,Bánh răng vi sai + thập BJ130*16R (T),,0.0,"325,000.0",0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02975,,Mai ơ sau (10 lổ lịch 6 lổ) EQ140 (V),,0.0,"455,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00544,,Bánh răng vi sai + thập BJ130 16R nhựa đỏ (V),,0.0,"290,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02974,,Mai ơ sau (10 lổ lịch 6 lổ) EQ140 (T),,"900,000.0","598,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00543,,Bánh răng vi sai + thập 6782*27 nuya (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02973,,Mai ơ mooc 13T/AB (T),,"1,100,000.0","860,000.0",2.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00542,,Bánh răng vi sai + thập 6782*16R (hộp nhựa) (P),,0.0,"565,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02972,,Mai ơ mooc 13T/AB (P),,0.0,"590,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00541,,Bánh răng vi sai + thập 6782 27R hộp đỏ Trường Hải (T),,0.0,"695,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02971,,Mai ơ hành tinh không bánh răng Howo giấy (V),,"1,600,000.0","1,350,000.0",3.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00540,,Bánh răng vi sai + thập 6700*23R (hộp nhựa) (V),,0.0,"317,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02970,,Mai ơ hành tinh không bánh răng Howo (thùng gỗ) (V),,"1,600,000.0","1,300,000.0",3.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00539,,Bánh răng vi sai + thập 6700*19R ZWB (V),,0.0,"395,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02969,,Mai ơ hành tinh không bánh răng Howo (thùng gỗ) (T),,0.0,"1,685,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00538,,Bánh răng vi sai + thập 6700*19R trục phi 22 Guan heng (T),,0.0,"395,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02968,,Mai ơ hành tinh không bánh răng Howo (thùng gỗ) (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00537,,Bánh răng vi sai + thập 6700*19R liu sen (M),,"450,000.0","350,000.0",2.0,0.0,0 ngày,0.0,"999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02967,,Mai ơ hành tinh không bánh răng giấy vừa (P),,0.0,"1,580,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00536,,Bánh răng vi sai + thập 6700*1043*20R (T),,0.0,"395,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mai ơ,HH02966,,Mai ơ hành tinh không bánh răng giấy RIN (T),,0.0,"1,895,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai + thập,HH00535,,Bánh răng vi sai + thập 6700 19R thùng gổ 5 sao (T),,0.0,"385,000.0",1.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
